holiday,workingday,weather,temp,feel_temp,humidity,windspeed,datetime,count
False,True,clear,29.52,34.09,0.66,0.0,2012-07-31 10:00:00,227
False,True,clear,31.16,35.605,0.58,0.0,2012-07-31 11:00:00,224
False,True,clear,32.800000000000004,36.365,0.46,0.0,2012-07-31 12:00:00,248
False,True,clear,32.800000000000004,37.88,0.55,19.0012,2012-07-31 13:00:00,288
False,True,clear,32.800000000000004,37.88,0.55,19.0012,2012-07-31 14:00:00,260
False,True,clear,31.16,35.605,0.62,8.9981,2012-07-31 15:00:00,144
False,True,clear,31.16,35.605,0.58,15.0013,2012-07-31 16:00:00,402
False,True,clear,31.98,35.605,0.52,15.0013,2012-07-31 17:00:00,820
False,True,clear,31.16,34.85,0.55,19.0012,2012-07-31 18:00:00,857
False,True,rain,30.34,34.09,0.62,23.9994,2012-07-31 19:00:00,614
False,True,rain,28.7,32.575,0.7,12.998,2012-07-31 20:00:00,452
False,True,clear,27.880000000000003,31.82,0.79,12.998,2012-07-31 21:00:00,352
False,True,clear,27.880000000000003,31.82,0.74,16.997899999999998,2012-07-31 22:00:00,257
False,True,misty,27.06,30.305,0.83,11.0014,2012-07-31 23:00:00,147
False,True,clear,27.880000000000003,31.82,0.79,11.0014,2012-08-01 00:00:00,47
False,True,clear,27.06,30.305,0.83,6.0032,2012-08-01 01:00:00,33
False,True,clear,26.24,28.79,0.83,7.0015,2012-08-01 02:00:00,13
False,True,clear,26.24,28.79,0.83,7.0015,2012-08-01 03:00:00,7
False,True,misty,26.24,29.545,0.78,8.9981,2012-08-01 04:00:00,4
False,True,misty,26.24,29.545,0.78,8.9981,2012-08-01 05:00:00,49
False,True,clear,26.24,29.545,0.78,8.9981,2012-08-01 06:00:00,185
False,True,misty,26.24,28.79,0.83,8.9981,2012-08-01 07:00:00,487
False,True,misty,27.06,30.305,0.78,12.998,2012-08-01 08:00:00,681
False,True,misty,27.880000000000003,31.82,0.74,6.0032,2012-08-01 09:00:00,350
False,True,clear,29.52,34.09,0.66,6.0032,2012-08-01 10:00:00,236
False,True,clear,31.16,35.605,0.58,6.0032,2012-08-01 11:00:00,234
False,True,clear,32.800000000000004,37.12,0.49,7.0015,2012-08-01 12:00:00,284
False,True,clear,32.800000000000004,37.12,0.52,11.0014,2012-08-01 13:00:00,280
False,True,clear,33.62,37.88,0.46,11.0014,2012-08-01 14:00:00,263
False,True,clear,33.62,37.88,0.46,11.0014,2012-08-01 15:00:00,295
False,True,clear,32.800000000000004,37.88,0.55,19.0012,2012-08-01 16:00:00,479
False,True,clear,32.800000000000004,37.12,0.49,11.0014,2012-08-01 17:00:00,837
False,True,rain,31.16,35.605,0.62,15.0013,2012-08-01 18:00:00,891
False,True,clear,30.34,34.85,0.66,16.997899999999998,2012-08-01 19:00:00,652
False,True,clear,30.34,34.85,0.66,11.0014,2012-08-01 20:00:00,513
False,True,clear,29.52,34.09,0.7,8.9981,2012-08-01 21:00:00,320
False,True,clear,29.52,34.09,0.7,7.0015,2012-08-01 22:00:00,288
False,True,clear,28.7,33.335,0.74,0.0,2012-08-01 23:00:00,152
False,True,clear,28.7,33.335,0.74,0.0,2012-08-02 00:00:00,63
False,True,clear,27.880000000000003,31.82,0.79,7.0015,2012-08-02 01:00:00,42
False,True,clear,27.06,30.305,0.83,6.0032,2012-08-02 02:00:00,11
False,True,clear,27.06,30.305,0.83,0.0,2012-08-02 03:00:00,6
False,True,clear,27.06,30.305,0.83,0.0,2012-08-02 04:00:00,9
False,True,clear,27.06,29.545,0.89,8.9981,2012-08-02 05:00:00,41
False,True,clear,27.06,30.305,0.83,0.0,2012-08-02 06:00:00,183
False,True,clear,28.7,33.335,0.79,0.0,2012-08-02 07:00:00,473
False,True,clear,29.52,34.85,0.74,7.0015,2012-08-02 08:00:00,739
False,True,clear,31.16,36.365,0.66,7.0015,2012-08-02 09:00:00,343
False,True,clear,32.800000000000004,37.88,0.55,0.0,2012-08-02 10:00:00,181
False,True,clear,33.62,38.635000000000005,0.52,7.0015,2012-08-02 11:00:00,226
False,True,clear,34.44,37.88,0.44,8.9981,2012-08-02 12:00:00,286
False,True,clear,35.26,39.395,0.44,15.0013,2012-08-02 13:00:00,310
False,True,clear,35.26,39.395,0.41,8.9981,2012-08-02 14:00:00,225
False,True,clear,31.98,37.12,0.62,31.0009,2012-08-02 15:00:00,270
False,True,clear,33.62,37.88,0.46,12.998,2012-08-02 16:00:00,406
False,True,clear,33.62,38.635000000000005,0.52,16.997899999999998,2012-08-02 17:00:00,865
False,True,clear,32.800000000000004,38.635000000000005,0.59,15.0013,2012-08-02 18:00:00,767
False,True,clear,32.800000000000004,39.395,0.63,11.0014,2012-08-02 19:00:00,607
False,True,clear,31.98,37.88,0.66,0.0,2012-08-02 20:00:00,427
False,True,clear,31.16,36.365,0.66,15.0013,2012-08-02 21:00:00,342
False,True,clear,30.34,34.85,0.7,12.998,2012-08-02 22:00:00,262
False,True,clear,29.52,34.09,0.7,16.997899999999998,2012-08-02 23:00:00,177
False,True,clear,29.52,34.09,0.7,12.998,2012-08-03 00:00:00,71
False,True,clear,28.7,33.335,0.74,12.998,2012-08-03 01:00:00,43
False,True,clear,27.880000000000003,31.82,0.79,15.0013,2012-08-03 02:00:00,14
False,True,clear,27.880000000000003,31.82,0.79,15.0013,2012-08-03 03:00:00,6
False,True,clear,27.06,30.305,0.83,16.997899999999998,2012-08-03 04:00:00,12
False,True,clear,27.06,30.305,0.83,11.0014,2012-08-03 05:00:00,37
False,True,clear,27.06,30.305,0.83,15.0013,2012-08-03 06:00:00,163
False,True,clear,28.7,33.335,0.74,7.0015,2012-08-03 07:00:00,421
False,True,clear,29.52,34.09,0.7,8.9981,2012-08-03 08:00:00,668
False,True,misty,30.34,34.85,0.66,7.0015,2012-08-03 09:00:00,396
False,True,misty,32.800000000000004,37.12,0.52,12.998,2012-08-03 10:00:00,249
False,True,misty,34.44,39.395,0.49,19.0012,2012-08-03 11:00:00,263
False,True,misty,35.26,40.91,0.5,19.9995,2012-08-03 12:00:00,338
False,True,misty,35.26,40.15,0.47,19.0012,2012-08-03 13:00:00,345
False,True,misty,35.26,39.395,0.44,16.997899999999998,2012-08-03 14:00:00,331
False,True,clear,36.08,40.91,0.42,16.997899999999998,2012-08-03 15:00:00,380
False,True,misty,35.26,39.395,0.41,15.0013,2012-08-03 16:00:00,492
False,True,misty,34.44,40.15,0.53,19.0012,2012-08-03 17:00:00,741
False,True,misty,33.62,40.15,0.59,16.997899999999998,2012-08-03 18:00:00,671
False,True,misty,32.800000000000004,39.395,0.63,15.0013,2012-08-03 19:00:00,469
False,True,misty,31.98,37.88,0.66,15.0013,2012-08-03 20:00:00,389
False,True,misty,31.16,36.365,0.66,12.998,2012-08-03 21:00:00,278
False,True,clear,31.16,36.365,0.7,16.997899999999998,2012-08-03 22:00:00,202
False,True,clear,30.34,35.605,0.79,8.9981,2012-08-03 23:00:00,196
False,False,clear,30.34,35.605,0.79,11.0014,2012-08-04 00:00:00,161
False,False,clear,29.52,35.605,0.84,12.998,2012-08-04 01:00:00,122
False,False,clear,29.52,35.605,0.84,8.9981,2012-08-04 02:00:00,84
False,False,clear,29.52,35.605,0.84,8.9981,2012-08-04 03:00:00,30
False,False,clear,29.52,34.85,0.79,12.998,2012-08-04 04:00:00,13
False,False,clear,28.7,33.335,0.84,15.0013,2012-08-04 05:00:00,17
False,False,clear,28.7,33.335,0.84,15.0013,2012-08-04 06:00:00,49
False,False,clear,29.52,34.85,0.77,11.0014,2012-08-04 07:00:00,67
False,False,clear,30.34,36.365,0.72,12.998,2012-08-04 08:00:00,181
False,False,clear,31.98,37.88,0.65,15.0013,2012-08-04 09:00:00,278
False,False,clear,33.62,38.635000000000005,0.57,12.998,2012-08-04 10:00:00,396
False,False,clear,35.26,40.15,0.47,16.997899999999998,2012-08-04 11:00:00,470
False,False,clear,35.26,39.395,0.4,23.9994,2012-08-04 12:00:00,547
False,False,clear,36.08,40.91,0.42,19.9995,2012-08-04 13:00:00,527
False,False,clear,36.08,40.15,0.4,26.0027,2012-08-04 14:00:00,472
False,False,clear,36.08,40.91,0.42,27.9993,2012-08-04 15:00:00,489
False,False,clear,36.9,40.91,0.39,19.9995,2012-08-04 16:00:00,450
False,False,clear,36.08,39.395,0.37,19.9995,2012-08-04 17:00:00,492
False,False,clear,35.26,39.395,0.41,22.0028,2012-08-04 18:00:00,490
False,False,clear,33.62,38.635000000000005,0.52,23.9994,2012-08-04 19:00:00,397
False,False,clear,33.62,38.635000000000005,0.52,19.9995,2012-08-04 20:00:00,312
False,False,clear,32.800000000000004,38.635000000000005,0.59,16.997899999999998,2012-08-04 21:00:00,289
False,False,clear,31.16,36.365,0.66,19.0012,2012-08-04 22:00:00,269
False,False,clear,31.16,36.365,0.66,19.9995,2012-08-04 23:00:00,222
False,False,clear,30.34,34.85,0.7,19.0012,2012-08-05 00:00:00,153
False,False,clear,30.34,34.85,0.7,16.997899999999998,2012-08-05 01:00:00,87
False,False,clear,30.34,34.85,0.7,19.9995,2012-08-05 02:00:00,73
False,False,clear,29.52,34.85,0.74,16.997899999999998,2012-08-05 03:00:00,41
False,False,clear,29.52,34.85,0.74,16.997899999999998,2012-08-05 04:00:00,14
False,False,clear,29.52,34.85,0.74,16.997899999999998,2012-08-05 05:00:00,19
False,False,clear,29.52,34.85,0.79,16.997899999999998,2012-08-05 06:00:00,19
False,False,clear,30.34,35.605,0.74,19.9995,2012-08-05 07:00:00,68
False,False,clear,31.16,36.365,0.66,22.0028,2012-08-05 08:00:00,108
False,False,clear,32.800000000000004,38.635000000000005,0.59,23.9994,2012-08-05 09:00:00,229
False,False,clear,32.800000000000004,38.635000000000005,0.59,27.9993,2012-08-05 10:00:00,364
False,False,clear,33.62,39.395,0.56,27.9993,2012-08-05 11:00:00,437
False,False,clear,35.26,40.15,0.47,35.0008,2012-08-05 12:00:00,491
False,False,clear,36.08,40.91,0.44,31.0009,2012-08-05 13:00:00,523
False,False,clear,36.9,42.425,0.42,31.0009,2012-08-05 14:00:00,526
False,False,clear,36.9,40.91,0.37,35.0008,2012-08-05 15:00:00,450
False,False,clear,33.62,37.88,0.46,16.997899999999998,2012-08-05 16:00:00,421
False,False,clear,33.62,37.88,0.46,16.997899999999998,2012-08-05 17:00:00,382
False,False,rain,28.7,33.335,0.74,8.9981,2012-08-05 18:00:00,229
False,False,clear,28.7,33.335,0.84,15.0013,2012-08-05 19:00:00,185
False,False,clear,28.7,33.335,0.84,7.0015,2012-08-05 20:00:00,193
False,False,clear,29.52,34.85,0.79,7.0015,2012-08-05 21:00:00,208
False,False,clear,29.52,34.85,0.79,6.0032,2012-08-05 22:00:00,157
False,False,misty,29.52,34.85,0.79,11.0014,2012-08-05 23:00:00,87
False,True,misty,29.52,34.85,0.79,0.0,2012-08-06 00:00:00,33
False,True,clear,29.52,34.85,0.79,6.0032,2012-08-06 01:00:00,11
False,True,misty,29.52,34.85,0.79,8.9981,2012-08-06 02:00:00,5
False,True,rain,29.52,34.85,0.79,6.0032,2012-08-06 03:00:00,5
False,True,misty,29.52,34.85,0.74,8.9981,2012-08-06 04:00:00,11
False,True,clear,28.7,33.335,0.79,12.998,2012-08-06 05:00:00,25
False,True,misty,28.7,33.335,0.79,15.0013,2012-08-06 06:00:00,141
False,True,rain,29.52,34.09,0.7,12.998,2012-08-06 07:00:00,407
False,True,misty,28.7,33.335,0.79,0.0,2012-08-06 08:00:00,605
False,True,rain,28.7,33.335,0.79,11.0014,2012-08-06 09:00:00,276
False,True,clear,30.34,34.85,0.7,15.0013,2012-08-06 10:00:00,213
False,True,clear,31.16,36.365,0.66,8.9981,2012-08-06 11:00:00,260
False,True,misty,31.98,36.365,0.55,6.0032,2012-08-06 12:00:00,285
False,True,clear,32.800000000000004,37.12,0.49,15.0013,2012-08-06 13:00:00,289
False,True,clear,33.62,37.88,0.46,0.0,2012-08-06 14:00:00,287
False,True,clear,33.62,37.88,0.46,8.9981,2012-08-06 15:00:00,274
False,True,clear,34.44,37.88,0.41,7.0015,2012-08-06 16:00:00,451
False,True,clear,33.62,37.12,0.41,0.0,2012-08-06 17:00:00,858
False,True,clear,33.62,37.12,0.41,8.9981,2012-08-06 18:00:00,843
False,True,clear,31.98,37.12,0.59,12.998,2012-08-06 19:00:00,640
False,True,clear,31.16,36.365,0.66,11.0014,2012-08-06 20:00:00,457
False,True,clear,30.34,34.85,0.7,12.998,2012-08-06 21:00:00,317
False,True,clear,30.34,34.85,0.7,6.0032,2012-08-06 22:00:00,207
False,True,clear,29.52,34.85,0.74,12.998,2012-08-06 23:00:00,113
False,True,clear,28.7,33.335,0.84,12.998,2012-08-07 00:00:00,47
False,True,clear,28.7,33.335,0.84,8.9981,2012-08-07 01:00:00,18
False,True,clear,28.7,33.335,0.84,8.9981,2012-08-07 02:00:00,13
False,True,clear,28.7,33.335,0.84,0.0,2012-08-07 03:00:00,6
False,True,clear,27.880000000000003,31.82,0.83,8.9981,2012-08-07 04:00:00,9
False,True,clear,28.7,33.335,0.79,7.0015,2012-08-07 05:00:00,36
False,True,misty,28.7,33.335,0.79,12.998,2012-08-07 06:00:00,179
False,True,misty,28.7,33.335,0.74,8.9981,2012-08-07 07:00:00,502
False,True,misty,28.7,32.575,0.7,11.0014,2012-08-07 08:00:00,705
False,True,misty,28.7,33.335,0.74,8.9981,2012-08-07 09:00:00,327
False,True,misty,30.34,34.85,0.7,8.9981,2012-08-07 10:00:00,250
False,True,misty,31.16,36.365,0.66,6.0032,2012-08-07 11:00:00,214
False,True,misty,32.800000000000004,37.88,0.55,8.9981,2012-08-07 12:00:00,283
False,True,misty,32.800000000000004,37.12,0.52,12.998,2012-08-07 13:00:00,253
False,True,misty,33.62,37.88,0.46,0.0,2012-08-07 14:00:00,261
False,True,clear,32.800000000000004,37.12,0.52,0.0,2012-08-07 15:00:00,306
False,True,rain,31.16,36.365,0.66,19.0012,2012-08-07 16:00:00,445
False,True,misty,31.98,37.12,0.62,8.9981,2012-08-07 17:00:00,868
False,True,misty,31.16,35.605,0.62,11.0014,2012-08-07 18:00:00,814
False,True,misty,31.16,36.365,0.66,7.0015,2012-08-07 19:00:00,610
False,True,misty,30.34,34.85,0.7,8.9981,2012-08-07 20:00:00,448
False,True,misty,29.52,34.85,0.74,0.0,2012-08-07 21:00:00,317
False,True,clear,29.52,34.85,0.74,7.0015,2012-08-07 22:00:00,224
False,True,clear,29.52,34.85,0.79,0.0,2012-08-07 23:00:00,138
False,True,clear,28.7,33.335,0.84,0.0,2012-08-08 00:00:00,58
False,True,clear,29.52,34.85,0.79,0.0,2012-08-08 01:00:00,23
False,True,clear,28.7,33.335,0.84,0.0,2012-08-08 02:00:00,6
False,True,clear,28.7,33.335,0.84,0.0,2012-08-08 03:00:00,7
False,True,clear,28.7,33.335,0.84,0.0,2012-08-08 04:00:00,7
False,True,misty,27.880000000000003,31.82,0.89,11.0014,2012-08-08 05:00:00,43
False,True,misty,28.7,33.335,0.84,11.0014,2012-08-08 06:00:00,173
False,True,misty,28.7,33.335,0.84,11.0014,2012-08-08 07:00:00,482
False,True,misty,30.34,36.365,0.72,6.0032,2012-08-08 08:00:00,737
False,True,misty,31.16,36.365,0.66,0.0,2012-08-08 09:00:00,341
False,True,misty,32.800000000000004,37.12,0.52,8.9981,2012-08-08 10:00:00,214
False,True,misty,32.800000000000004,37.12,0.52,0.0,2012-08-08 11:00:00,239
False,True,misty,32.800000000000004,37.12,0.52,0.0,2012-08-08 12:00:00,280
False,True,misty,32.800000000000004,37.12,0.52,0.0,2012-08-08 13:00:00,313
False,True,misty,32.800000000000004,37.12,0.52,16.997899999999998,2012-08-08 14:00:00,236
False,True,misty,34.44,37.88,0.44,12.998,2012-08-08 15:00:00,278
False,True,misty,32.800000000000004,37.12,0.49,19.0012,2012-08-08 16:00:00,441
False,True,misty,32.800000000000004,37.88,0.55,19.0012,2012-08-08 17:00:00,858
False,True,misty,31.98,36.365,0.55,11.0014,2012-08-08 18:00:00,862
False,True,clear,31.16,36.365,0.66,15.0013,2012-08-08 19:00:00,686
False,True,clear,30.34,34.85,0.66,12.998,2012-08-08 20:00:00,500
False,True,clear,30.34,34.85,0.66,7.0015,2012-08-08 21:00:00,381
False,True,clear,29.52,34.85,0.74,7.0015,2012-08-08 22:00:00,233
False,True,clear,29.52,34.09,0.7,8.9981,2012-08-08 23:00:00,136
False,True,clear,29.52,34.85,0.74,12.998,2012-08-09 00:00:00,67
False,True,clear,28.7,33.335,0.79,8.9981,2012-08-09 01:00:00,28
False,True,clear,28.7,33.335,0.84,6.0032,2012-08-09 02:00:00,14
False,True,clear,27.880000000000003,31.82,0.83,6.0032,2012-08-09 03:00:00,6
False,True,misty,27.880000000000003,31.82,0.89,8.9981,2012-08-09 04:00:00,10
False,True,misty,27.06,29.545,0.94,0.0,2012-08-09 05:00:00,41
False,True,clear,27.06,30.305,0.83,11.0014,2012-08-09 06:00:00,167
False,True,misty,28.7,33.335,0.84,11.0014,2012-08-09 07:00:00,475
False,True,clear,29.52,34.85,0.74,7.0015,2012-08-09 08:00:00,698
False,True,clear,31.16,36.365,0.66,11.0014,2012-08-09 09:00:00,353
False,True,clear,32.800000000000004,37.88,0.55,15.0013,2012-08-09 10:00:00,205
False,True,clear,34.44,37.88,0.44,0.0,2012-08-09 11:00:00,260
False,True,clear,34.44,37.88,0.44,7.0015,2012-08-09 12:00:00,277
False,True,clear,35.26,39.395,0.41,7.0015,2012-08-09 13:00:00,281
False,True,clear,36.08,38.635000000000005,0.32,15.0013,2012-08-09 14:00:00,247
False,True,clear,36.08,38.635000000000005,0.32,15.0013,2012-08-09 15:00:00,267
False,True,clear,35.26,38.635000000000005,0.39,16.997899999999998,2012-08-09 16:00:00,417
False,True,clear,35.26,37.88,0.36,16.997899999999998,2012-08-09 17:00:00,810
False,True,misty,33.62,37.88,0.46,16.997899999999998,2012-08-09 18:00:00,811
False,True,clear,32.800000000000004,37.88,0.55,12.998,2012-08-09 19:00:00,623
False,True,clear,28.7,32.575,0.54,19.0012,2012-08-09 20:00:00,478
False,True,misty,28.7,32.575,0.58,11.0014,2012-08-09 21:00:00,336
False,True,misty,27.06,31.06,0.69,15.0013,2012-08-09 22:00:00,259
False,True,clear,27.06,31.06,0.74,0.0,2012-08-09 23:00:00,156
False,True,clear,28.7,32.575,0.65,6.0032,2012-08-10 00:00:00,85
False,True,clear,28.7,32.575,0.65,7.0015,2012-08-10 01:00:00,41
False,True,clear,28.7,33.335,0.74,11.0014,2012-08-10 02:00:00,20
False,True,misty,29.52,34.85,0.79,12.998,2012-08-10 03:00:00,9
False,True,rain,28.7,33.335,0.84,19.0012,2012-08-10 04:00:00,7
False,True,rain,28.7,33.335,0.84,19.0012,2012-08-10 05:00:00,33
False,True,rain,26.24,28.79,0.89,19.9995,2012-08-10 06:00:00,44
False,True,rain,26.24,28.79,0.89,7.0015,2012-08-10 07:00:00,133
False,True,rain,25.42,27.275,0.91,11.0014,2012-08-10 08:00:00,119
False,True,misty,26.24,28.79,0.89,0.0,2012-08-10 09:00:00,220
False,True,clear,27.06,29.545,0.89,7.0015,2012-08-10 10:00:00,193
False,True,rain,27.880000000000003,31.82,0.79,8.9981,2012-08-10 11:00:00,251
False,True,misty,30.34,34.85,0.66,23.9994,2012-08-10 12:00:00,315
False,True,misty,31.16,35.605,0.58,23.9994,2012-08-10 13:00:00,290
False,True,clear,31.16,35.605,0.58,23.9994,2012-08-10 14:00:00,307
False,True,clear,32.800000000000004,37.12,0.52,30.0026,2012-08-10 15:00:00,324
False,True,clear,31.98,36.365,0.55,19.9995,2012-08-10 16:00:00,467
False,True,clear,32.800000000000004,37.12,0.52,19.0012,2012-08-10 17:00:00,730
False,True,clear,31.16,35.605,0.62,19.9995,2012-08-10 18:00:00,640
False,True,clear,31.16,35.605,0.62,19.0012,2012-08-10 19:00:00,492
False,True,clear,30.34,34.85,0.66,19.9995,2012-08-10 20:00:00,370
False,True,clear,30.34,34.85,0.66,16.997899999999998,2012-08-10 21:00:00,286
False,True,clear,29.52,34.85,0.74,19.0012,2012-08-10 22:00:00,218
False,True,clear,29.52,34.09,0.7,19.0012,2012-08-10 23:00:00,192
False,False,clear,28.7,32.575,0.7,19.0012,2012-08-11 00:00:00,180
False,False,clear,27.06,31.06,0.74,15.0013,2012-08-11 01:00:00,116
False,False,rain,26.24,29.545,0.78,12.998,2012-08-11 02:00:00,85
False,False,rain,25.42,28.79,0.83,11.0014,2012-08-11 03:00:00,21
False,False,clear,25.42,28.79,0.83,7.0015,2012-08-11 04:00:00,10
False,False,clear,25.42,28.03,0.88,7.0015,2012-08-11 05:00:00,11
False,False,misty,25.42,28.03,0.88,7.0015,2012-08-11 06:00:00,23
False,False,clear,26.24,28.79,0.83,6.0032,2012-08-11 07:00:00,62
False,False,clear,27.06,30.305,0.83,7.0015,2012-08-11 08:00:00,162
False,False,clear,27.880000000000003,31.82,0.79,12.998,2012-08-11 09:00:00,271
False,False,clear,29.52,34.09,0.62,6.0032,2012-08-11 10:00:00,407
False,False,clear,30.34,34.85,0.66,11.0014,2012-08-11 11:00:00,499
False,False,clear,31.16,35.605,0.58,15.0013,2012-08-11 12:00:00,546
False,False,clear,32.800000000000004,37.12,0.49,23.9994,2012-08-11 13:00:00,569
False,False,clear,32.800000000000004,37.12,0.49,19.9995,2012-08-11 14:00:00,538
False,False,clear,32.800000000000004,36.365,0.46,19.0012,2012-08-11 15:00:00,562
False,False,clear,32.800000000000004,36.365,0.46,19.9995,2012-08-11 16:00:00,531
False,False,rain,30.34,34.85,0.66,23.9994,2012-08-11 17:00:00,512
False,False,misty,28.7,33.335,0.74,19.9995,2012-08-11 18:00:00,300
False,False,misty,27.06,29.545,0.89,7.0015,2012-08-11 19:00:00,275
False,False,rain,27.06,29.545,0.89,27.9993,2012-08-11 20:00:00,160
False,False,misty,27.06,29.545,0.89,11.0014,2012-08-11 21:00:00,128
False,False,misty,27.06,29.545,0.89,11.0014,2012-08-11 22:00:00,168
False,False,rain,27.06,30.305,0.78,11.0014,2012-08-11 23:00:00,163
False,False,misty,26.24,30.305,0.73,8.9981,2012-08-12 00:00:00,120
False,False,clear,25.42,29.545,0.78,8.9981,2012-08-12 01:00:00,113
False,False,clear,26.24,30.305,0.69,8.9981,2012-08-12 02:00:00,86
False,False,clear,25.42,29.545,0.73,6.0032,2012-08-12 03:00:00,48
False,False,clear,26.24,30.305,0.69,6.0032,2012-08-12 04:00:00,10
False,False,clear,26.24,31.06,0.61,12.998,2012-08-12 05:00:00,10
False,False,clear,26.24,30.305,0.65,11.0014,2012-08-12 06:00:00,16
False,False,clear,26.24,30.305,0.65,8.9981,2012-08-12 07:00:00,39
False,False,clear,27.06,31.06,0.54,15.0013,2012-08-12 08:00:00,119
False,False,clear,28.7,32.575,0.48,15.0013,2012-08-12 09:00:00,217
False,False,clear,28.7,32.575,0.51,11.0014,2012-08-12 10:00:00,328
False,False,clear,30.34,33.335,0.42,11.0014,2012-08-12 11:00:00,449
False,False,clear,30.34,33.335,0.42,12.998,2012-08-12 12:00:00,505
False,False,clear,31.98,34.85,0.4,0.0,2012-08-12 13:00:00,543
False,False,clear,31.16,34.09,0.4,12.998,2012-08-12 14:00:00,579
False,False,clear,31.16,34.09,0.4,8.9981,2012-08-12 15:00:00,577
False,False,clear,31.16,34.09,0.4,7.0015,2012-08-12 16:00:00,513
False,False,clear,32.800000000000004,34.85,0.33,0.0,2012-08-12 17:00:00,505
False,False,clear,31.98,34.09,0.35,7.0015,2012-08-12 18:00:00,491
False,False,clear,30.34,32.575,0.4,8.9981,2012-08-12 19:00:00,465
False,False,clear,29.52,32.575,0.45,0.0,2012-08-12 20:00:00,300
False,False,clear,29.52,33.335,0.51,6.0032,2012-08-12 21:00:00,220
False,False,clear,28.7,32.575,0.58,8.9981,2012-08-12 22:00:00,181
False,False,clear,27.880000000000003,31.82,0.61,0.0,2012-08-12 23:00:00,110
False,True,clear,27.06,31.06,0.65,7.0015,2012-08-13 00:00:00,47
False,True,clear,27.06,31.06,0.65,6.0032,2012-08-13 01:00:00,14
False,True,clear,26.24,30.305,0.69,7.0015,2012-08-13 02:00:00,9
False,True,clear,26.24,30.305,0.69,0.0,2012-08-13 03:00:00,6
False,True,clear,26.24,30.305,0.69,7.0015,2012-08-13 04:00:00,11
False,True,clear,26.24,30.305,0.69,7.0015,2012-08-13 05:00:00,36
False,True,clear,25.42,29.545,0.73,6.0032,2012-08-13 06:00:00,159
False,True,clear,27.06,31.06,0.65,8.9981,2012-08-13 07:00:00,436
False,True,misty,29.52,33.335,0.51,6.0032,2012-08-13 08:00:00,673
False,True,misty,30.34,33.335,0.45,0.0,2012-08-13 09:00:00,305
False,True,misty,31.16,34.09,0.4,0.0,2012-08-13 10:00:00,199
False,True,clear,31.16,34.09,0.4,6.0032,2012-08-13 11:00:00,245
False,True,clear,31.98,34.85,0.4,12.998,2012-08-13 12:00:00,276
False,True,clear,31.98,34.85,0.4,11.0014,2012-08-13 13:00:00,254
False,True,clear,32.800000000000004,34.85,0.33,7.0015,2012-08-13 14:00:00,248
False,True,clear,33.62,36.365,0.34,15.0013,2012-08-13 15:00:00,274
False,True,clear,32.800000000000004,35.605,0.36,6.0032,2012-08-13 16:00:00,464
False,True,clear,32.800000000000004,35.605,0.36,11.0014,2012-08-13 17:00:00,818
False,True,clear,31.16,34.85,0.52,19.0012,2012-08-13 18:00:00,812
False,True,clear,30.34,34.09,0.58,11.0014,2012-08-13 19:00:00,555
False,True,clear,30.34,34.09,0.62,15.0013,2012-08-13 20:00:00,432
False,True,clear,29.52,34.09,0.66,12.998,2012-08-13 21:00:00,290
False,True,clear,29.52,34.09,0.62,22.0028,2012-08-13 22:00:00,192
False,True,clear,28.7,32.575,0.7,15.0013,2012-08-13 23:00:00,128
False,True,clear,28.7,33.335,0.74,15.0013,2012-08-14 00:00:00,60
False,True,clear,27.880000000000003,31.82,0.79,16.997899999999998,2012-08-14 01:00:00,27
False,True,misty,27.880000000000003,31.82,0.83,12.998,2012-08-14 02:00:00,11
False,True,misty,27.880000000000003,31.82,0.83,12.998,2012-08-14 03:00:00,3
False,True,misty,27.880000000000003,31.82,0.83,12.998,2012-08-14 04:00:00,5
False,True,misty,27.880000000000003,31.82,0.89,12.998,2012-08-14 05:00:00,36
False,True,rain,26.24,28.79,0.83,12.998,2012-08-14 06:00:00,64
False,True,misty,27.06,30.305,0.83,6.0032,2012-08-14 07:00:00,179
False,True,misty,27.06,29.545,0.89,6.0032,2012-08-14 08:00:00,618
False,True,misty,28.7,33.335,0.74,0.0,2012-08-14 09:00:00,402
False,True,clear,28.7,33.335,0.79,7.0015,2012-08-14 10:00:00,208
False,True,clear,30.34,34.09,0.62,0.0,2012-08-14 11:00:00,196
False,True,clear,31.98,35.605,0.49,8.9981,2012-08-14 12:00:00,300
False,True,clear,32.800000000000004,36.365,0.46,6.0032,2012-08-14 13:00:00,286
False,True,clear,33.62,37.12,0.41,15.0013,2012-08-14 14:00:00,255
False,True,clear,33.62,37.88,0.46,15.0013,2012-08-14 15:00:00,283
False,True,clear,33.62,37.12,0.43,15.0013,2012-08-14 16:00:00,458
False,True,rain,31.16,36.365,0.66,16.997899999999998,2012-08-14 17:00:00,812
False,True,clear,31.16,35.605,0.62,19.0012,2012-08-14 18:00:00,854
False,True,clear,31.16,36.365,0.66,12.998,2012-08-14 19:00:00,627
False,True,clear,30.34,35.605,0.74,15.0013,2012-08-14 20:00:00,436
False,True,clear,30.34,34.09,0.62,15.0013,2012-08-14 21:00:00,308
False,True,clear,29.52,34.09,0.66,6.0032,2012-08-14 22:00:00,189
False,True,clear,29.52,34.09,0.66,11.0014,2012-08-14 23:00:00,167
False,True,clear,28.7,32.575,0.61,12.998,2012-08-15 00:00:00,60
